arch,bin,func,depth
amd64,readlink,dbg.hash_insert,2
amd64,od,sym.quotearg_n_style_mem,2
amd64,df,dbg.find_mount_point,0
amd64,df,dbg.xirealloc,2
amd64,readlink,sym.quotearg_custom,2
amd64,od,dbg.xpalloc,0
amd64,df,dbg.record_file,4
amd64,od,sym.format_address_paren,0
amd64,df,dbg.x2realloc,0
amd64,od,dbg.print_named_ascii,6
amd64,od,dbg.read_char,3
amd64,readlink,dbg.xizalloc,2
amd64,df,sym.hash_rehash,0
amd64,readlink,sym.xrealloc,0
amd64,od,dbg.xinmalloc,2
amd64,df,dbg.gl_scratch_buffer_grow_preserve,0
amd64,readlink,sym.xmemdup,2
amd64,readlink,sym._init,2
amd64,df,dbg.xstrtoumax,0
amd64,df,sym.xcalloc,2
amd64,readlink,dbg.locale_charset,2
amd64,od,dbg.rpl_fseeko,4
amd64,readlink,sym.quotearg_n_custom,2
amd64,readlink,dbg.version_etc,0
amd64,od,sym.argmatch_exact,4
amd64,readlink,dbg.x2realloc,0
amd64,od,sym.xcalloc,2
amd64,readlink,fcn.00002710,2
amd64,readlink,sym.compute_bucket_size.isra.0,0
amd64,df,dbg.get_dev,0
amd64,df,dbg.human_options,0
amd64,readlink,sym.xcalloc,2
amd64,readlink,sym.gettext_quote.part.0,0
amd64,od,dbg.main,0
amd64,readlink,dbg.xpalloc,0
amd64,od,dbg.setlocale_null_r,0
amd64,readlink,sym.hash_get_next,4
amd64,od,sym._init,2
amd64,readlink,dbg.set_program_name,5
amd64,readlink,sym.ximalloc,2
amd64,readlink,dbg.quotearg_alloc_mem,2
amd64,readlink,dbg.hash_string,4
amd64,readlink,dbg.xstrdup,2
amd64,od,sym.decode_format_string.part.0,0
amd64,od,sym.set_custom_quoting,1
amd64,od,dbg.open_next_file,0
amd64,readlink,sym.hash_lookup,4
amd64,od,dbg.print_float,5
amd64,readlink,dbg.rpl_fclose,0
amd64,readlink,sym.hash_find_entry,0
amd64,od,dbg.xstrdup,2
amd64,od,dbg.close_stdout,0
amd64,readlink,dbg.close_stdout,0
amd64,od,dbg.ftoastr,4
amd64,od,dbg.print_int,5
amd64,readlink,dbg.hash_pjw,4
amd64,readlink,dbg.xinmalloc,2
amd64,od,dbg.get_lcm,6
amd64,sort,sym.randread_error,2
amd64,readlink,dbg.main,0
amd64,od,dbg.xnrealloc,0
amd64,readlink,dbg.version_etc_arn,0
amd64,od,dbg.write_block,13
amd64,od,sym.xvfprintf,2
amd64,sort,sym.quotearg_n_custom_mem,2
amd64,readlink,dbg.check_tuning,0
amd64,sort,dbg.xzalloc,2
amd64,readlink,sym.version_etc_va,0
amd64,od,sym.xmemdup,2
amd64,sort,dbg.mergefiles,0
amd64,od,dbg.rpl_mbrtowc,2
amd64,readlink,dbg.xzalloc,2
amd64,od,dbg.__xargmatch_internal,0
amd64,readlink,dbg.record_file,4
amd64,readlink,dbg.xcharalloc,2
amd64,od,dbg.rpl_fclose,0
amd64,sort,dbg.xstrxfrm,2
amd64,readlink,dbg.quotearg_free,4
amd64,od,dbg.version_etc_arn,0
amd64,sort,sym.quotearg_char_mem,2
amd64,sort,entry.init0,2
amd64,od,dbg.print_long_double,7
amd64,sort,sym.quotearg_n_style_mem,2
amd64,readlink,dbg.hard_locale,3
amd64,od,dbg.argmatch_valid,4
amd64,sort,sym.version_etc_va,0
amd64,od,sym.quotearg_custom,2
amd64,sort,dbg.parse_field_count,0
amd64,df,sym.vasnprintf,0
amd64,od,sym.quotearg_custom_mem,2
amd64,df,sym.quotearg_custom_mem,2
amd64,df,dbg.hash_do_for_each,0
amd64,df,dbg.xpalloc,0
amd64,sort,dbg.hard_locale,3
amd64,df,dbg.hash_initialize,3
amd64,od,dbg.print_s_char,4
amd64,od,dbg.rpl_vfprintf,0
amd64,df,dbg.quotearg_colon,2
amd64,od,sym.ximalloc,2
amd64,od,sym.xreallocarray,0
amd64,sort,sym.begfield.isra.0,0
amd64,df,dbg.hash_get_entries,7
amd64,sort,dbg.argmatch,8
amd64,df,dbg.rpl_fseeko,4
amd64,od,sym.quotearg_n_style_colon,2
amd64,od,dbg.parse_old_offset,4
amd64,df,dbg.xcharalloc,2
amd64,od,dbg.usage,0
amd64,sort,dbg.write_line,0
amd64,sort,dbg.xmemcoll0,2
amd64,od,sym.version_etc_va,0
amd64,od,dbg.version_etc,0
amd64,od,dbg.close_stream,0
amd64,sort,sym.limfield.isra.0,9
amd64,df,sym.gettext_quote.part.0,0
amd64,sort,dbg.fopen_safer,0
amd64,od,sym.quotearg_style,2
amd64,sort,dbg.rpl_fflush,2
amd64,od,dbg.x2realloc,0
amd64,od,sym.gettext_quote.part.0,0
amd64,od,sym.quotearg_char_mem,2
amd64,od,sym.xmalloc,2
amd64,sort,sym.hash_insert_if_absent,0
amd64,sort,sym.hash_get_next,4
amd64,readlink,sym.quotearg_buffer_restyled,0
amd64,readlink,sym.quotearg_char,2
amd64,sort,sym.xcalloc,2
amd64,readlink,sym.hash_get_max_bucket_length,7
amd64,readlink,dbg.triple_compare_ino_str,2
amd64,readlink,sym.hash_rehash,0
amd64,od,dbg.printf_parse,0
amd64,readlink,dbg.gl_scratch_buffer_dupfree,3
amd64,sort,dbg.write_unique,0
amd64,sort,dbg.version_etc,0
amd64,readlink,dbg.gl_scratch_buffer_grow_preserve,0
amd64,readlink,sym.xmalloc,2
amd64,df,sym.quotearg_buffer_restyled,0
amd64,df,dbg.xinmalloc,2
amd64,readlink,sym.hash_get_first,5
amd64,df,sym.hash_get_max_bucket_length,7
amd64,sort,dbg.isaac_seed,2
amd64,sort,dbg.randread_free,2
amd64,readlink,sym.transfer_entries,0
amd64,df,sym.quotearg_n_style_colon,2
amd64,sort,sym.compute_bucket_size.isra.0,0
amd64,df,dbg.xzalloc,2
amd64,sort,dbg.set_program_name,5
amd64,df,dbg.argmatch,8
amd64,df,dbg.quotearg_colon_mem,2
amd64,readlink,dbg.quotearg_colon,2
amd64,readlink,dbg.xnmalloc,2
amd64,df,dbg.last_component,6
amd64,readlink,sym.quotearg_n_options,4
amd64,readlink,dbg.ximemdup0,2
amd64,readlink,entry.fini0,4
amd64,sort,dbg.mergefps,0
amd64,sort,dbg.key_to_opts,2
amd64,readlink,dbg.hash_remove,10
amd64,sort,dbg.sighandler,4
amd64,readlink,sym.quotearg_n_style,2
amd64,df,dbg.canonicalize_filename_mode,0
amd64,sort,fcn.00006620,2
amd64,df,dbg.base_len,3
amd64,sort,dbg.num_processors,0
amd64,readlink,dbg.rpl_fseeko,4
amd64,df,dbg.setlocale_null_r,0
amd64,df,dbg.gl_scratch_buffer_grow,2
amd64,readlink,sym.xireallocarray,2
amd64,sort,dbg.traverse_raw_number,0
amd64,sort,dbg.mbsnwidth,0
amd64,df,sym.xmalloc,2
amd64,od,sym.quotearg_buffer_restyled,0
amd64,df,sym.argmatch_exact,4
amd64,od,sym.quotearg_char,2
amd64,sort,dbg.fillbuf,0
amd64,od,dbg.print_short,5
amd64,df,entry.init0,2
amd64,od,sym.quotearg_n_options,4
amd64,od,dbg.ximemdup,2
amd64,df,dbg.locale_charset,2
amd64,od,dbg.version_etc_ar,4
amd64,readlink,dbg.canonicalize_filename_mode,0
amd64,od,dbg.print_double,7
amd64,readlink,sym.quotearg_char_mem,2
amd64,od,dbg.quotearg_alloc_mem,2
amd64,od,dbg.argmatch_to_argument,4
amd64,readlink,sym.quotearg_n_style_mem,2
amd64,link,fcn.00002520,2
amd64,od,dbg.check_and_close,0
amd64,readlink,dbg.hash_get_entries,7
amd64,link,sym.quotearg_char_mem,2
amd64,od,sym.xrealloc,0
amd64,link,sym.xcalloc,2
amd64,od,dbg.hard_locale,3
amd64,link,dbg.quotearg_colon,2
amd64,readlink,dbg.version_etc_ar,4
amd64,od,dbg.dtoastr,4
amd64,od,dbg.xizalloc,2
amd64,link,sym.quotearg_n_style_colon,2
amd64,readlink,dbg.seen_file,2
amd64,sort,dbg.strnumcmp,0
amd64,od,sym.xireallocarray,2
amd64,link,dbg.xpalloc,0
amd64,od,fcn.00003530,2
amd64,sort,dbg.reap,0
amd64,link,dbg.rpl_fflush,2
amd64,readlink,sym.x2nrealloc,0
amd64,od,sym.xvprintf,2
amd64,readlink,dbg.xnrealloc,0
amd64,od,dbg.set_program_name,5
amd64,readlink,sym.quotearg_custom_mem,2
amd64,sort,dbg.hash_free,0
amd64,readlink,dbg.quotearg_colon_mem,2
amd64,link,dbg.quotearg_alloc_mem,2
amd64,od,dbg.xfprintf,2
amd64,sort,sym.quotearg_n_style_colon,2
amd64,sort,dbg.argmatch_valid,4
amd64,link,sym._init,2
amd64,od,entry.fini0,4
amd64,readlink,dbg.hash_do_for_each,0
amd64,link,sym.gettext_quote.part.0,0
amd64,readlink,dbg.hash_print_statistics,7
amd64,link,sym.xrealloc,0
amd64,od,dbg.format_address_std,0
amd64,readlink,dbg.ximemdup,2
amd64,link,dbg.xizalloc,2
amd64,sort,dbg.quotearg_free,4
amd64,readlink,dbg.hash_initialize,3
amd64,od,dbg.argmatch_invalid,2
amd64,sort,dbg.memcoll0,2
amd64,readlink,entry.init0,2
amd64,od,dbg.print_ascii,6
amd64,od,dbg.xcharalloc,2
amd64,readlink,sym.hash_insert_if_absent,0
amd64,od,sym.read_block,7
amd64,sort,dbg.rpl_mbrtowc,2
amd64,od,dbg.quotearg_free,4
amd64,readlink,dbg.hash_table_ok,0
amd64,sort,dbg.argmatch_invalid,2
amd64,readlink,sym.quotearg_n_style_colon,2
amd64,od,dbg.ldtoastr,4
amd64,readlink,dbg.xirealloc,2
amd64,od,dbg.xzalloc,2
amd64,sort,dbg.fd_safer_flag,2
amd64,readlink,dbg.rpl_mbrtowc,2
amd64,readlink,dbg.gl_scratch_buffer_grow,2
amd64,od,dbg.rpl_fflush,2
amd64,od,sym.quotearg_style_mem,2
amd64,sort,dbg.xcharalloc,2
amd64,sort,sym.xstrtol_fatal,0
amd64,readlink,sym.quotearg_n_custom_mem,2
amd64,od,dbg.xirealloc,2
amd64,readlink,dbg.usage,0
amd64,od,sym.quotearg_n_style,2
amd64,od,dbg.print_s_short,5
amd64,od,dbg.quotearg_colon_mem,2
amd64,readlink,dbg.hash_free,0
amd64,readlink,sym.xreallocarray,0
amd64,readlink,sym.quotearg_style,2
amd64,df,dbg.main,0
amd64,df,dbg.triple_compare_ino_str,2
amd64,df,dbg.set_program_name,5
amd64,df,dbg.mbsalign,0
amd64,df,dbg.unescape_tab,0
amd64,df,dbg.ambsalign,2
amd64,df,dbg.seen_file,2
amd64,df,dbg.hash_string,4
amd64,df,dbg.hash_print_statistics,7
amd64,df,sym.hash_find_entry,0
amd64,df,dbg.version_etc_ar,4
amd64,df,sym.xstrtol_fatal,0
amd64,df,dbg.xnrealloc,0
amd64,df,entry.fini0,4
amd64,df,sym.quotearg_n_custom,2
amd64,sort,dbg.keycompare,0
amd64,df,dbg.quotearg_alloc_mem,2
amd64,sort,dbg.xfclose,0
amd64,df,dbg.hash_pjw,4
amd64,df,dbg.rpl_vasprintf,3
amd64,sort,dbg.getmonth,0
amd64,sort,dbg.async_safe_die,2
amd64,df,dbg.open_safer,2
amd64,sort,sym.hash_rehash,0
amd64,sort,dbg.xnmalloc,2
amd64,sort,dbg.check_tuning,0
amd64,sort,dbg.file_prefixlen,0
amd64,sort,dbg.rpl_fclose,0
amd64,sort,dbg.save_token,2
amd64,sort,sym.hash_get_max_bucket_length,7
amd64,sort,dbg.xpalloc,0
amd64,sort,dbg.argmatch_to_argument,4
amd64,sort,sym.set_custom_quoting,1
amd64,sort,dbg.locale_charset,2
amd64,sort,sym.x2nrealloc,0
amd64,sort,dbg.xmemcoll,2
amd64,od,sym.vasnprintf,0
amd64,sort,sym.quotearg_n_options,4
amd64,od,dbg.skip,0
amd64,sort,dbg.setlocale_null_r,0
amd64,df,dbg.human_readable,0
amd64,sort,dbg.merge,0
amd64,df,dbg.hash_free,0
amd64,df,dbg.xgetcwd,2
amd64,df,sym.dir_len,3
amd64,sort,sym.ximalloc,2
amd64,link,sym.quotearg_buffer_restyled,0
amd64,df,dbg.free_cwd,2
amd64,link,dbg.xstrdup,2
amd64,df,dbg.printf_fetchargs,8
amd64,sort,dbg.memcoll,2
amd64,link,sym.quotearg_n_options,4
amd64,df,sym.xicalloc,2
amd64,sort,dbg.open_input_files,0
amd64,link,dbg.rpl_mbrtowc,2
amd64,sort,sym.quotearg_custom,2
amd64,link,dbg.xinmalloc,2
amd64,sort,dbg._obstack_allocated_p,5
amd64,df,dbg.version_etc_arn,0
amd64,link,sym.ximalloc,2
amd64,df,dbg.replace_control_chars,0
amd64,link,dbg.quotearg_free,4
amd64,sort,dbg.pipe_fork,0
amd64,link,dbg.xzalloc,2
amd64,sort,dbg.quotearg_alloc_mem,2
amd64,link,dbg.xcharalloc,2
amd64,link,sym.set_custom_quoting,1
amd64,df,dbg.argmatch_invalid,2
amd64,df,dbg.alloc_field,2
amd64,link,dbg.setlocale_null_r,0
amd64,df,dbg.hash_insert,2
amd64,link,dbg.set_program_name,5
amd64,df,dbg.close_stdout,0
amd64,link,dbg.version_etc_arn,0
amd64,df,dbg.usage,0
amd64,link,dbg.locale_charset,2
amd64,df,dbg.rpl_fcntl,0
amd64,link,dbg.parse_long_options,0
amd64,link,sym.xmalloc,2
amd64,df,sym.free_mount_entry,2
amd64,link,dbg.ximemdup0,2
amd64,link,dbg.xnmalloc,2
amd64,link,entry.fini0,4
amd64,df,sym.hash_lookup,4
amd64,link,sym.quotearg_n_custom,2
amd64,link,dbg.rpl_fclose,0
amd64,link,sym.version_etc_va,0
amd64,df,dbg.get_header,0
amd64,link,sym.quotearg_custom,2
amd64,link,sym.quotearg_char,2
amd64,link,sym.xireallocarray,2
amd64,df,dbg.printf_parse,0
amd64,df,dbg.hash_remove,10
amd64,link,dbg.version_etc_ar,4
amd64,df,dbg.xizalloc,2
amd64,df,dbg.check_tuning,0
amd64,df,sym.xrealloc,0
amd64,link,dbg.xnrealloc,0
amd64,df,sym.quotearg_n_custom_mem,2
amd64,df,dbg.xstrdup,2
amd64,link,sym.x2nrealloc,0
amd64,df,sym.quotearg_n_style,2
amd64,df,sym.quotearg_style,2
amd64,link,dbg.hard_locale,3
amd64,df,dbg.hard_locale,3
amd64,link,dbg.ximemdup,2
amd64,df,sym.quotearg_char_mem,2
amd64,link,entry.init0,2
amd64,df,dbg.argmatch_valid,4
amd64,link,dbg.close_stdout,0
amd64,df,dbg.hash_clear,7
amd64,df,dbg.rpl_fclose,0
amd64,sort,sym.quotearg_buffer_restyled,0
amd64,link,dbg.usage,0
amd64,df,sym.quotearg_n_style_mem,2
amd64,link,dbg.main,0
amd64,sort,dbg.hash_remove,10
amd64,link,dbg.rpl_fseeko,4
amd64,df,sym.ximalloc,2
amd64,sort,dbg.heap_remove_top,8
amd64,link,sym.xreallocarray,0
amd64,df,dbg.xnmalloc,2
amd64,sort,dbg.version_etc_ar,4
amd64,sort,dbg.heap_insert,3
amd64,link,dbg.close_stream,0
amd64,sort,dbg.rpl_pipe2,0
amd64,link,sym.quotearg_custom_mem,2
amd64,sort,dbg.default_key_compare,0
amd64,link,dbg.quotearg_colon_mem,2
amd64,sort,sym.quotearg_style,2
amd64,df,sym.hash_insert_if_absent,0
amd64,link,sym.xicalloc,2
amd64,df,sym._init,2
amd64,sort,dbg.hash_clear,7
amd64,link,sym.xmemdup,2
amd64,df,dbg.close_stream,0
amd64,sort,sym.parse_omp_threads.part.0,0
amd64,link,sym.quotearg_n_style_mem,2
amd64,sort,sym.hash_lookup,4
amd64,link,dbg.parse_gnu_standard_options_only,0
amd64,df,sym.quotearg_style_mem,2
amd64,sort,dbg.posix2_version,3
amd64,link,sym.quotearg_style_mem,2
amd64,df,sym.compute_bucket_size.isra.0,0
amd64,sort,sym.argmatch_exact,4
amd64,sort,dbg.md5_buffer,2
amd64,link,sym.quotearg_n_custom_mem,2
amd64,df,dbg.ximemdup0,2
amd64,sort,sym.quotearg_char,2
amd64,link,sym.quotearg_n_style,2
amd64,link,dbg.xirealloc,2
amd64,sort,dbg.dtotimespec,2
amd64,link,sym.quotearg_style,2
amd64,sort,dbg.usage,0
amd64,link,dbg.version_etc,0
amd64,df,sym.transfer_entries,0
amd64,sort,dbg._obstack_begin_worker,2
amd64,link,dbg.x2realloc,0
amd64,df,sym.version_etc_va,0
amd64,df,dbg.rpl_asprintf,2
amd64,df,sym.hash_get_next,4
amd64,df,sym.x2nrealloc,0
amd64,sort,dbg.filenvercmp,0
amd64,df,dbg.decode_output_arg,7
amd64,sort,sym.physmem_total,5
amd64,tee,sym.set_custom_quoting,1
amd64,df,sym.set_custom_quoting,1
amd64,sort,dbg.randread_new,0
amd64,sort,dbg.exit_cleanup,6
amd64,df,dbg.argmatch_to_argument,4
amd64,tee,dbg.rpl_fflush,2
amd64,tee,dbg.x2realloc,0
amd64,df,sym.xireallocarray,2
amd64,sort,dbg.hash_print_statistics,7
amd64,df,sym.quotearg_custom,2
amd64,tee,sym.xcalloc,2
amd64,tee,sym.xrealloc,0
amd64,sort,dbg.randread,6
amd64,df,dbg.__xargmatch_internal,0
amd64,sort,sym.xreallocarray,0
amd64,sort,sym.xmemdup,2
amd64,tee,dbg.quotearg_alloc_mem,2
amd64,tee,dbg.xnmalloc,2
amd64,tee,dbg.locale_charset,2
amd64,df,dbg.mbsnwidth,0
amd64,sort,sym.initbuf,2
amd64,sort,dbg.md5_process_block,4
amd64,sha256sum,sym.xreallocarray,0
amd64,tee,dbg.usage,0
amd64,df,fcn.00004b90,2
amd64,sha256sum,sym.quotearg_custom_mem,2
amd64,sort,dbg.xizalloc,2
amd64,sha256sum,dbg.close_stream,0
amd64,tee,sym._init,2
amd64,df,dbg.rpl_mbrtowc,2
amd64,sha256sum,entry.init0,2
amd64,df,dbg.fd_safer,2
amd64,tee,sym.quotearg_n_options,4
amd64,tee,sym.quotearg_n_custom,2
amd64,sha256sum,dbg.xpalloc,0
amd64,tee,fcn.00002630,2
amd64,df,sym.quotearg_n_options,4
amd64,tee,sym.xicalloc,2
amd64,tee,sym.xireallocarray,2
amd64,sort,dbg.set_ordering,8
amd64,tee,sym.quotearg_custom,2
amd64,df,dbg.read_file_system_list,0
amd64,tee,dbg.xstrdup,2
amd64,sort,dbg.maybe_create_temp,0
amd64,tee,dbg.quotearg_colon_mem,2
amd64,df,dbg.ximemdup,2
amd64,tee,dbg.quotearg_free,4
amd64,df,dbg.dir_name,2
amd64,tee,sym.quotearg_char,2
amd64,sort,dbg.hash_string,4
amd64,tee,dbg.xirealloc,2
amd64,df,dbg.chdir_long,0
amd64,tee,dbg.__xargmatch_internal,0
amd64,sort,sym.transfer_entries,0
amd64,df,dbg.mdir_name,4
amd64,sort,dbg.version_etc_arn,0
amd64,tee,dbg.version_etc,0
amd64,df,dbg.quotearg_free,4
amd64,tee,dbg.argmatch,8
amd64,sort,sym.hash_find_entry,0
amd64,df,dbg.gl_scratch_buffer_dupfree,3
amd64,tee,dbg.xinmalloc,2
amd64,tee,sym.quotearg_n_style_mem,2
amd64,df,sym.quotearg_char,2
amd64,tee,sym.quotearg_style_mem,2
amd64,df,dbg.hash_table_ok,0
amd64,sort,dbg.insertkey,4
amd64,tee,dbg.xzalloc,2
amd64,df,dbg.save_cwd,2
amd64,tee,dbg.rpl_fseeko,4
amd64,df,sym.xmemdup,2
amd64,df,sym.xreallocarray,0
amd64,tee,dbg.rpl_fclose,0
amd64,tee,dbg.main,7
amd64,df,sym.hash_get_first,5
amd64,tee,dbg.xizalloc,2
amd64,df,dbg.rpl_fflush,2
amd64,sort,dbg.sortlines,0
amd64,tee,sym.xreallocarray,0
amd64,tee,dbg.ximemdup0,2
amd64,sort,dbg.sequential_sort,6
amd64,tee,sym.argmatch_exact,4
amd64,df,dbg.restore_cwd,2
amd64,tee,dbg.set_program_name,5
amd64,df,dbg.replace_invalid_chars,0
amd64,tee,sym.ximalloc,2
amd64,sort,entry.fini0,4
amd64,df,dbg.version_etc,0
amd64,tee,dbg.setlocale_null_r,0
amd64,tee,dbg.fadvise,2
amd64,tee,dbg.argmatch_valid,4
amd64,tee,sym.quotearg_custom_mem,2
amd64,sort,sym.xireallocarray,2
amd64,test,entry.fini0,4
amd64,sort,dbg.ximemdup,2
amd64,test,dbg.xcharalloc,2
amd64,tee,dbg.version_etc_arn,0
amd64,sha256sum,sym.quotearg_buffer_restyled,0
amd64,sha256sum,dbg.rpl_fclose,0
amd64,sha256sum,dbg.version_etc,0
amd64,sha256sum,sym.sha256_finish_ctx,2
amd64,sha256sum,sym.quotearg_n_style_colon,2
amd64,sha256sum,dbg.quotearg_colon,2
amd64,sort,dbg.verrevcmp,0
amd64,sha256sum,sym.quotearg_n_style_mem,2
amd64,sha256sum,sym.quotearg_n_custom,2
amd64,sha256sum,sym.xmalloc,2
amd64,sort,sym.xicalloc,2
amd64,sha256sum,dbg.xzalloc,2
amd64,sort,dbg.hash_insert,2
amd64,sha256sum,dbg.quotearg_colon_mem,2
amd64,sha256sum,sym.quotearg_style,2
amd64,sha256sum,dbg.fopen_safer,0
amd64,sha256sum,sym._init,2
amd64,sort,dbg.__xargmatch_internal,0
amd64,sha256sum,sym.quotearg_char,2
amd64,sort,sym._init,2
amd64,sha256sum,dbg.xirealloc,2
amd64,sort,dbg.rpl_nanosleep,5
amd64,sha256sum,sym.version_etc_va,0
amd64,sort,dbg.rpl_fcntl,0
amd64,sort,dbg.readtokens0,0
amd64,sha256sum,dbg.hard_locale,3
amd64,sha256sum,dbg.set_program_name,5
amd64,sha256sum,sym.xrealloc,0
amd64,sort,dbg.xinmalloc,2
amd64,test,sym.vasnprintf,0
amd64,sha256sum,dbg.xizalloc,2
amd64,sort,dbg.xnrealloc,0
amd64,sha256sum,sym.xireallocarray,2
amd64,sort,dbg.isaac_refill,2
amd64,test,sym.quotearg_custom_mem,2
amd64,sha256sum,dbg.locale_charset,2
amd64,sort,sym.quotearg_n_style,2
amd64,sha256sum,dbg.ximemdup0,2
amd64,test,dbg.quotearg_colon_mem,2
amd64,sort,dbg.hash_table_ok,0
amd64,sort,dbg.quotearg_colon_mem,2
amd64,sort,dbg.fadvise,2
amd64,test,dbg.or,0
amd64,sha256sum,dbg.version_etc_ar,4
amd64,sort,sym.quotearg_style_mem,2
amd64,sha256sum,sym.quotearg_n_options,4
amd64,sort,dbg.stream_open,0
amd64,test,dbg.verror,2
amd64,test,dbg.x2realloc,0
amd64,sort,sym.hash_get_first,5
amd64,sha256sum,sym.x2nrealloc,0
amd64,test,sym.set_custom_quoting,1
amd64,sort,dbg.md5_finish_ctx,4
amd64,test,dbg.rpl_fseeko,4
amd64,sha256sum,dbg.xcharalloc,2
amd64,sort,dbg.hash_do_for_each,0
amd64,test,dbg.three_arguments,0
amd64,sha256sum,sym.xcalloc,2
amd64,sort,dbg.md5_process_bytes,0
amd64,test,sym.quotearg_n_custom_mem,2
amd64,sort,dbg.umaxtostr,2
amd64,test,dbg.ximemdup,2
amd64,sha256sum,dbg.quotearg_alloc_mem,2
amd64,test,sym._init,2
amd64,sort,dbg.add_temp_dir,2
amd64,test,dbg.xnmalloc,2
amd64,sort,dbg.strcoll_loop,3
amd64,test,dbg.hard_locale,3
amd64,sort,dbg.rpl_fseeko,4
amd64,sort,dbg.xnanosleep,4
amd64,sort,dbg.ximemdup0,2
amd64,sha256sum,sym.quotearg_custom,2
amd64,sort,dbg.inttostr,4
amd64,sha256sum,sym.xicalloc,2
amd64,sha256sum,dbg.xnmalloc,2
amd64,sort,dbg.close_stream,0
amd64,sha256sum,dbg.xstrdup,2
amd64,sort,dbg.physmem_available,5
amd64,sha256sum,dbg.sha256_buffer,2
amd64,sort,sym._obstack_free,0
amd64,sort,sym.queue_check_insert.part.0,0
amd64,test,dbg.unary_operator,0
amd64,sha256sum,dbg.version_etc_arn,0
amd64,sha256sum,sym.gettext_quote.part.0,0
amd64,sha256sum,dbg.rpl_fcntl,0
amd64,sha256sum,dbg.quotearg_free,4
amd64,tee,sym.quotearg_buffer_restyled,0
amd64,test,dbg.usage,0
amd64,test,entry.init0,2
amd64,sha256sum,dbg.rpl_fflush,2
amd64,test,sym.quotearg_n_style_colon,2
amd64,sha256sum,sym.set_custom_quoting,1
amd64,test,sym.xmalloc,2
amd64,test,dbg.main,0
amd64,tee,entry.fini0,4
amd64,sha256sum,dbg.sha256_process_block,6
amd64,tee,sym.xmalloc,2
amd64,tee,dbg.close_stdout,0
amd64,tee,sym.x2nrealloc,0
amd64,sha256sum,sym.quotearg_n_custom_mem,2
amd64,sha256sum,sym.xmemdup,2
amd64,tee,sym.quotearg_n_custom_mem,2
amd64,sha256sum,sym.print_filename,0
amd64,tee,sym.quotearg_n_style,2
amd64,tee,dbg.ximemdup,2
amd64,tee,sym.quotearg_style,2
amd64,sha256sum,dbg.rpl_mbrtowc,2
amd64,tee,dbg.fopen_safer,0
amd64,sha256sum,sym.quotearg_char_mem,2
amd64,sha256sum,dbg.usage,0
amd64,tee,dbg.rpl_fcntl,0
amd64,sha256sum,dbg.filename_unescape,0
amd64,tee,sym.quotearg_char_mem,2
amd64,tee,dbg.xpalloc,0
amd64,sha256sum,dbg.sha256_process_bytes,0
amd64,tee,sym.gettext_quote.part.0,0
amd64,sha256sum,sym.sha256_read_ctx,2
amd64,tee,sym.version_etc_va,0
amd64,tee,dbg.quotearg_colon,2
amd64,test,dbg.printf_parse,0
amd64,tee,sym.quotearg_n_style_colon,2
amd64,test,dbg.xstrcat,0
amd64,test,dbg.umaxtostr,2
amd64,test,dbg.binop,0
amd64,tee,dbg.rpl_mbrtowc,2
amd64,test,dbg.xvasprintf,0
amd64,tee,dbg.close_stream,0
amd64,test,dbg.xirealloc,2
amd64,tee,dbg.argmatch_to_argument,4
amd64,test,dbg.quotearg_colon,2
amd64,tee,dbg.argmatch_invalid,2
amd64,test,dbg.xinmalloc,2
amd64,tee,entry.init0,2
amd64,test,sym.quotearg_n_style_mem,2
amd64,sha256sum,dbg.main,0
amd64,tee,dbg.version_etc_ar,4
amd64,sha256sum,sym.sha224_read_ctx,2
amd64,test,dbg.xnrealloc,0
amd64,sha256sum,dbg.close_stdout,0
amd64,test,sym.quotearg_style_mem,2
amd64,sha256sum,sym.quotearg_style_mem,2
amd64,test,dbg.xzalloc,2
amd64,test,sym.xmemdup,2
amd64,tee,dbg.hard_locale,3
amd64,sha256sum,sym.quotearg_n_style,2
amd64,test,sym.xireallocarray,2
amd64,tee,dbg.xnrealloc,0
amd64,test,dbg.close_stream,0
amd64,sha256sum,entry.fini0,4
amd64,test,fcn.000024b0,2
amd64,sha256sum,dbg.rpl_fseeko,4
amd64,test,dbg.rpl_fflush,2
amd64,sort,dbg.main,0
amd64,test,sym.gettext_quote.part.0,0
amd64,sha256sum,sym.digest_file.constprop.0,0
amd64,tee,dbg.tee_files,11
amd64,sha256sum,sym.shaxxx_stream.constprop.0,0
amd64,test,sym.quotearg_n_options,4
amd64,sha256sum,fcn.000035a0,2
amd64,sort,dbg.sort_die,0
amd64,tee,dbg.xcharalloc,2
amd64,sha256sum,dbg.xinmalloc,2
amd64,sort,dbg.uinttostr,2
amd64,test,sym.xreallocarray,0
amd64,sha256sum,dbg.sha256_conclude_ctx,2
amd64,test,dbg.xizalloc,2
amd64,tee,sym.xmemdup,2
amd64,sha256sum,dbg.x2realloc,0
amd64,test,sym.posixtest,0
amd64,sort,sym.xrealloc,0
amd64,test,dbg.quotearg_alloc_mem,2
amd64,sha256sum,dbg.xnrealloc,0
amd64,sha256sum,dbg.setlocale_null_r,0
amd64,sort,dbg.x2realloc,0
amd64,sha256sum,dbg.ximemdup,2
amd64,test,dbg.printf_fetchargs,8
amd64,sha256sum,dbg.sha224_buffer,2
amd64,sort,dbg.zaptemp,0
