icon,similarity,confidence,primary_address,primary_name,primary_type,secondary_address,secondary_name,secondary_type,bb-,bbs,bb+,jmp-,jmps,jmp+
javax.swing.ImageIcon@3c06d964,1.0,0.7310585786300051,001035D0,strstr,Thunk,00102230,pipe,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9525741268224334,00103340,feof,Thunk,00102110,write,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9525741268224334,001034F0,fdopendir,Thunk,001020A0,strcpy,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103070,abort,Thunk,00102060,abort,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103080,__errno_location,Thunk,00102070,__errno_location,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103170,dcgettext,Thunk,00102150,dcgettext,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103190,__ctype_get_mb_cur_max,Thunk,00102160,__ctype_get_mb_cur_max,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001031A0,strlen,Thunk,00102170,strlen,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001031C0,__stack_chk_fail,Thunk,00102180,__stack_chk_fail,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103200,strchr,Thunk,001021C0,strchr,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103220,strrchr,Thunk,001021D0,strrchr,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103230,lseek,Thunk,001021F0,lseek,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103240,__assert_fail,Thunk,00102200,__assert_fail,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103250,memset,Thunk,00102210,memset,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103270,close,Thunk,00102220,close,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001032C0,memcmp,Thunk,00102270,memcmp,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001032D0,fputs_unlocked,Thunk,00102280,fputs_unlocked,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001032E0,calloc,Thunk,001022A0,calloc,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103300,strcmp,Thunk,001022B0,strcmp,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103360,memcpy,Thunk,001022F0,memcpy,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103380,fileno,Thunk,00102300,fileno,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001033B0,malloc,Thunk,00102310,malloc,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103440,realloc,Thunk,00102360,realloc,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103460,__printf_chk,Thunk,00102390,__printf_chk,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103490,error,Thunk,001023B0,error,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001034A0,open,Thunk,001023E0,open,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103540,fwrite,Thunk,00102450,fwrite,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103550,__fprintf_chk,Thunk,00102460,__fprintf_chk,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103570,mbsinit,Thunk,00102490,mbsinit,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103600,__ctype_b_loc,Thunk,001024F0,__ctype_b_loc,Thunk,0,1,0,0,0,0
