icon,similarity,confidence,primary_address,primary_name,primary_type,secondary_address,secondary_name,secondary_type,bb-,bbs,bb+,jmp-,jmps,jmp+
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103170,dcgettext,Thunk,00102150,dcgettext,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103190,__ctype_get_mb_cur_max,Thunk,00102160,__ctype_get_mb_cur_max,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001031A0,strlen,Thunk,00102170,strlen,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001031C0,__stack_chk_fail,Thunk,00102180,__stack_chk_fail,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103200,strchr,Thunk,001021C0,strchr,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103220,strrchr,Thunk,001021D0,strrchr,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103240,__assert_fail,Thunk,001021F0,__assert_fail,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103270,close,Thunk,00102210,close,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001032C0,memcmp,Thunk,00102240,memcmp,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001032D0,fputs_unlocked,Thunk,00102250,fputs_unlocked,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001032E0,calloc,Thunk,00102270,calloc,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103300,strcmp,Thunk,00102280,strcmp,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103360,memcpy,Thunk,001022C0,memcpy,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,001033B0,malloc,Thunk,001022E0,malloc,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103440,realloc,Thunk,00102340,realloc,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103460,__printf_chk,Thunk,00102370,__printf_chk,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103490,error,Thunk,00102380,error,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103530,exit,Thunk,001023F0,exit,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103540,fwrite,Thunk,00102400,fwrite,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103550,__fprintf_chk,Thunk,00102410,__fprintf_chk,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103570,mbsinit,Thunk,00102430,mbsinit,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103600,__ctype_b_loc,Thunk,00102460,__ctype_b_loc,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00103620,free,Thunk,00102060,free,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9706877692486436,00104CE0,_INIT_0,Thunk,00103530,_INIT_0,Thunk,0,1,0,0,1,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103050,strtoimax,Thunk,00102070,strtoimax,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,001030A0,_exit,Thunk,001020C0,_exit,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,001030C0,__fpending,Thunk,001020E0,__fpending,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103100,reallocarray,Thunk,00102100,reallocarray,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103120,fcntl,Thunk,00102110,fcntl,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103140,textdomain,Thunk,00102120,textdomain,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103150,fclose,Thunk,00102130,fclose,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103160,bindtextdomain,Thunk,00102140,bindtextdomain,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,001031D0,getopt_long,Thunk,00102190,getopt_long,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,001031E0,mbrtowc,Thunk,001021A0,mbrtowc,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103230,lseek,Thunk,001021E0,lseek,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103250,memset,Thunk,00102200,memset,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103320,fputc_unlocked,Thunk,001022A0,fputc_unlocked,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103380,fileno,Thunk,001022D0,fileno,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,001033F0,nl_langinfo,Thunk,00102300,nl_langinfo,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103420,__freading,Thunk,00102320,__freading,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103450,setlocale,Thunk,00102360,setlocale,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,001034E0,strtoumax,Thunk,001023C0,strtoumax,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103580,iswprint,Thunk,00102440,iswprint,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@3c06d964,1.0,0.9820137900379085,00103638,__cxa_finalize,Thunk,00102480,__cxa_finalize,Thunk,0,1,0,0,0,0
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C010,strtoimax,Thunk,0010F020,strtoimax,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C020,__libc_start_main,Thunk,0010F028,__libc_start_main,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C028,abort,Thunk,0010F030,abort,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C030,__errno_location,Thunk,0010F038,__errno_location,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C038,strncmp,Thunk,0010F048,strncmp,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C040,_ITM_deregisterTMCloneTable,Thunk,0010F050,_ITM_deregisterTMCloneTable,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C048,_exit,Thunk,0010F058,_exit,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C058,__fpending,Thunk,0010F068,__fpending,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C078,reallocarray,Thunk,0010F078,reallocarray,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C088,fcntl,Thunk,0010F080,fcntl,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C098,textdomain,Thunk,0010F088,textdomain,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0A0,fclose,Thunk,0010F090,fclose,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0A8,bindtextdomain,Thunk,0010F098,bindtextdomain,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0B0,dcgettext,Thunk,0010F0A0,dcgettext,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0C0,__ctype_get_mb_cur_max,Thunk,0010F0A8,__ctype_get_mb_cur_max,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0C8,strlen,Thunk,0010F0B0,strlen,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0D8,__stack_chk_fail,Thunk,0010F0B8,__stack_chk_fail,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0E0,getopt_long,Thunk,0010F0C0,getopt_long,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0E8,mbrtowc,Thunk,0010F0C8,mbrtowc,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C0F8,strchr,Thunk,0010F0D8,strchr,Thunk,-1,0,-1,-1,0,-1
javax.swing.ImageIcon@43a13d49,1.0,0.9933071490757153,0011C108,strrchr,Thunk,0010F0E0,strrchr,Thunk,-1,0,-1,-1,0,-1
